millis,ax,ay,az,gx,gy,gz
230,0.007475202219987821,-0.001043941219080059,0.9978259308237608,0.041007764009900194,-0.02863469312545286,0.033346764039781304
240,0.0068036299332381945,0.01449727894355426,0.9989534988355518,0.055577660028578266,-0.035158906947596366,0.03265332221397359
250,-0.008811914841193171,0.018800985023380994,0.9928281633026929,0.05031098671327733,-0.036323800428668895,0.04022014096770443
260,0.001938072182315076,-0.02359752181315738,0.9964708060683164,0.04824315287760806,-0.01748726306514143,0.0576636097278403
270,-0.017273988989505783,-0.02311717785604036,0.9967819614335854,0.04866006940033964,-0.025887283773840596,0.04402770139577528
280,0.0012925297793250116,0.0010022551224088522,0.9920079125691851,0.06120010088384977,-0.04107843014052147,0.038198852145990114
290,0.011151575360746565,-0.007016727894967901,1.0014371704455214,0.05736091932535431,-0.01533650457455706,0.05036937216900038
300,-0.021634333314104384,-0.0032996777054427875,0.9983383398928196,0.047829738910876,-0.041845597797209644,0.04815755427445475
310,-0.0033463062740705183,-0.0005503514592044051,1.0145242841941295,0.0512356554273836,-0.03420222222699271,0.06790069226839081
320,-0.017737590348124038,-0.00015353101535263842,0.9903089267775781,0.04394922065596813,-0.013942871486540966,0.044293687535459585
330,0.0007756550741068336,0.008974504540992375,0.9901936861936944,0.04831184391536318,-0.04665117492465018,0.03385097805292352
340,0.025234314037340815,0.007525821555033049,1.0017961599935552,0.0428030538123318,-0.043122456736655164,0.05083467082712634
350,0.0032946826795453915,-0.009855744057415936,1.0047570407749118,0.06849326835366568,-0.02919965466469981,0.020761410694277508
360,0.008077062655543957,-0.009034835611241252,0.9946939606151224,0.052105881333218564,-0.03955410195755399,0.03248742425209167
370,0.003425276610367892,-0.002277676227554441,0.9887797170059622,0.046096657264934955,-0.027815114046602172,0.04648486553010984
380,0.004996795902700296,-0.0004280789327663486,0.9949204968948259,0.05569713010269157,-0.041392013263487785,0.024525615339102184
390,-0.0047177750004170895,-0.005196397163514298,0.9762995272673377,0.04581510766265191,-0.02667237045579184,0.05540333781415994
400,-0.00025240721599524075,-0.0018011625994119043,1.0024636358779278,0.06430535640380697,-0.023240395162929826,0.04763489804350045
410,-0.008683197801367806,-0.01216175111375055,1.0010914809451639,0.048576557780036084,-0.028020198261087717,0.029721624456641386
420,0.005073954140623034,0.013766847831969265,1.0065354229108148,0.05085465551217029,-0.013617131626165253,0.04026467377842848
430,0.0012567973070055285,0.012463916912487754,1.0019198094738064,0.03803206374535645,-0.02446818886370014,0.04106547122241177
440,0.008330336159547015,0.0006213777955858782,1.000662894827352,0.03258981842501768,-0.03868362970420437,0.038099106840187545
450,0.008388119158948234,0.012724593249950001,0.9999545538316414,0.05187504193229798,-0.035708527950012975,0.0442350848806527
460,-0.0075477028757135346,0.00986922107305916,0.986589782963298,0.043976495619193125,-0.033395416016680196,0.02723692974376947
470,-0.006897158545557302,-0.00783660184495927,1.0053176851744987,0.06083481555143165,-0.029337325124558708,0.05104876419298142
480,-0.007980505034073245,0.013331706191666114,1.0107822929584749,0.06286865762108222,-0.026610912661259166,0.030873951989007095
490,-0.004553169834542735,0.02105931564055658,0.9959738971210419,0.06854576605383574,-0.015786447093543772,0.03132259503536187
500,0.00529708729863992,0.013304916713336872,0.977148483867894,0.05732210704874376,-0.03654118340760536,0.028016352952367707
510,0.006104015984595675,0.0011321970577710804,0.9991695773623211,0.0507437647316777,-0.03664480754927997,0.04500712685077692
520,0.002803775548657059,-0.0048017361120015626,0.9969723231736167,0.04717412078196828,-0.02425595668161295,0.024909103187080325
530,-0.007099628884325368,-0.006632780052932247,0.992481998440133,0.04149780624666525,-0.030050902816690615,0.055254982229381897
540,-0.008448736955807635,0.00611286500045842,1.0089799997697313,0.04371675743751118,-0.04652859785772051,0.04995552059052433
550,-0.0009208456869962336,-0.003433360720998998,0.9927735168704738,0.058265936165141835,-0.019851504555112164,0.026930887624633488
560,-0.0008544055408180976,0.009323865494566236,0.9971528132741859,0.0444653450362075,-0.039493857638769767,0.05759706136380516
570,-0.007176711431845268,0.010016904515421511,0.9948892205575991,0.0545257407576803,-0.04043767676689295,0.030481644270901657
580,0.002715297234331276,-0.00438951566697876,0.9966596483098337,0.05355514484916047,-0.029461643804657052,0.03680567269598236
590,0.002605310202675754,-0.014109755931414569,1.007665000718802,0.05568068538617636,-0.02417153155231991,0.03347214035230711
600,-0.008889169811214449,-0.00619777364945072,1.000393664736163,0.05308376505955559,-0.06566147704568574,0.03889581592385536
610,0.007175155601335614,-0.020500624785920223,0.9834588532127518,0.048724778926580815,-0.026235075706264616,0.03488653068756341
620,0.007474440414509952,0.003686660661703609,1.0114107050984773,0.047072387412307924,-0.012592758151277608,0.04416000600539859
630,0.004294731878563624,-0.00321637272465362,0.9870235283680266,0.04498527883901113,-0.025601219353032133,0.04246724132278152
640,0.005356562877116632,-0.00974832748006071,1.0012812218213927,0.06642340805618306,-0.0418606756521986,0.05302752807570535
650,0.001730205329172761,-0.009412126991139368,1.0216730207448101,0.03957316081322736,-0.04423693170942872,0.05113990910561617
660,0.0271568951127886,-0.0027338411869795923,1.0121422005707623,0.06397470153222673,-0.03771984259562748,0.046445340253855855
670,-0.00039165472902666343,-0.0034590275151361064,1.0122068922614327,0.05231936558329262,-0.030991850388171385,0.04096326499728397
680,-0.01272219983602617,0.019427353033584158,0.9740283781019683,0.04955629583184918,-0.03222736179633886,0.04286944846760604
690,-0.009761081956838584,0.008669589717240543,0.9918016457056286,0.05209942493284058,-0.035167473344678374,0.03339834777029604
700,-3.3941553179151526e-05,0.0018040334120219615,1.0139928842777806,0.04608960889858257,-0.018367727103986636,0.029361840725946095
710,0.01641393166326193,0.007419321280475611,0.9954365671017904,0.058405499269248096,-0.022288372125627245,0.04134776978458856
720,-0.005369653461931175,0.0217111490040412,1.0139198689380888,0.040858128081949774,-0.04540751239193361,0.0332531910034102
730,0.014171680226862222,0.031067804388539816,0.9870692087053184,0.057808874639432864,-0.04141545373353053,0.033604840086779296
740,0.006518761966792932,0.015001562699031551,1.0004143319795797,0.051202427041614734,-0.022752338803400125,0.04383576657738394
750,-0.011640375143262244,0.00022755792017994312,0.9919874430471181,0.05793595877426105,-0.026937690920802167,0.028351223356472603
760,0.0031609106195401937,0.0035852050210049445,0.9885817581600999,0.04482310748724735,-0.028607501305464765,0.035256435031503996
770,0.011693320795207475,-0.033667178174246255,0.9884001188338959,0.05845188431570711,-0.040326331903441856,0.04586298748191542
780,0.003976867192000582,0.01790101498994951,0.9845467402500152,0.05307931580910494,-0.020828949110451307,0.047710323560231215
790,-0.025229278296730218,-0.004481351581721619,1.0155804970817237,0.05297306911746343,-0.0505265144882501,0.04722770239910401
800,-0.00028888542612948853,-0.0006377599055542226,1.0082280761252405,0.04522892094964964,-0.025856163159521137,0.03635286234609121
810,0.0011942823057959136,0.008252376629733386,0.9866692580637847,0.0394328278384851,-0.025109295730959776,0.04383848776508395
820,0.011761503766524371,-0.013824846321350615,0.9951706219087749,0.04919986584024102,-0.0328672030135815,0.03943873417394292
830,-0.018590856526293657,0.01222278747355645,1.0039744341429369,0.06152219844741501,-0.01841384835235807,0.0417550052357415
840,0.007540435130446223,-0.014026838759301781,1.011814919404774,0.0631964728740424,-0.027447064840891607,0.042791341403821445
850,-0.003504742531806061,-0.006476663224000294,1.0055613691282106,0.042248117940768416,-0.035955851736965694,0.04982317420120026
860,-0.004832446668434805,0.009594588440552429,1.0059272831100239,0.04605344497692851,-0.03751331394690028,0.0408837839097239
870,-0.006503500360540661,-0.006844200750598129,0.9986118704108154,0.04167195699376205,-0.020957786150592544,0.07076082675757618
880,0.010273301943989947,-0.005983856380429743,1.008805110194698,0.03368820882152034,-0.036203123819356225,0.044996868148481486
890,-0.00043032050602304,0.005964946480893126,1.005630133579108,0.038403163825780504,-0.0343396476658163,0.05299021931291833
900,0.006625275799205388,-0.00940658892289497,1.0064467214000552,0.06183251799252865,-0.05282847691407185,0.040474097423137456
910,-0.008690853076072775,-0.014641599539218475,0.987488686223381,0.04620389602146702,-0.020390390198895932,0.03695614489643012
920,0.0029464432379611317,0.014978918271089844,1.0089719899905982,0.06368616297403984,-0.042949917004051194,0.044736181902150396
930,0.016056271016276227,0.008384037830846867,0.9994117386841461,0.030898012420059344,-0.02658643751688696,0.041113832080461786
940,0.001048472101731526,0.010873216801220265,1.001602836607628,0.017613877473545127,-0.02966283686022563,0.05221201053774034
950,-0.011481738787414656,-0.0018972194685495847,0.9948150028540639,0.037613777397057825,-0.02209977362282465,0.03311999849750558
960,0.014696417210854492,0.012557444302679592,0.9833280018361045,0.03869697032216018,-0.030473040030528732,0.01756342584176125
970,-0.009714654699000175,-0.009479351077465526,1.001083841943792,0.03917989429319955,-0.03883799188128896,0.02053945699594842
980,-0.004527873329826298,0.00022725852737295505,0.9954167891674027,0.055089557595743605,-0.026594890594135834,0.058014427471485316
990,-0.012407017345913865,-0.0016970687567703006,1.0223017020821203,0.05046409723496937,-0.03789384062812745,0.049108409072214386
1000,-0.004749950541400131,0.014947979457147063,0.9926536605282235,0.05546200257970209,-0.0484079069056581,0.019020822064023436
1010,-0.0008664401525749014,0.026266869247655728,0.9928756824728349,0.0243493323715011,-0.03207336592385113,0.049779570950381914
1020,-0.002314398575593568,-0.004835602591298039,0.9947446974913496,0.06128221395566229,-0.02148675879036826,0.04712658186404836
1030,-0.011145316613327636,0.004494802447176696,0.9736832544801481,0.05310845897931669,-0.010492464975007491,0.058596912570342344
1040,0.023355676902496778,0.009189049719217203,0.987255712888671,0.04788772130513154,-0.014517621414420406,0.03153533770186938
1050,0.001810496608997056,0.00931587241523618,0.9939367409618161,0.048242288165765194,-0.019824499790160946,0.048525724721999584
1060,0.0005709946104889294,0.014823553891704085,0.9932171349339806,0.05126978745926752,-0.027180675891286817,0.036993752552463524
1070,-0.01631677426222772,-0.00483069934641591,0.992567430861789,0.049413415008081316,-0.007085385602614871,0.05358658152253278
1080,-0.008200434078614111,0.0002549766320365861,1.0070178861298371,0.04702859978347844,-0.046358859575721834,0.04826159900004155
1090,-0.011326562418854751,0.001632236736164009,0.9990845116620983,0.05033743788069565,-0.03566301305322663,0.04055721607721825
1100,0.005875235881906596,0.0066160347731828596,1.0362460018299424,0.055189644368907914,-0.025926247380911906,0.03504797693021518
1110,0.006315922554825263,-0.006859660530037527,0.9924887764910952,0.05643087605854084,-0.01907963527982947,0.04224061097380376
1120,0.004218976265913364,-0.002595148304477718,1.0081701231533953,0.040908968065015566,-0.047225895992792394,0.04862680741193463
1130,0.0003325577742078143,0.020786846632558132,0.9907092010757271,0.0570467508190107,-0.053274761652528264,0.0385065399256703
1140,-0.009602146136352461,0.014651530503673434,1.008084750880311,0.033914173262513544,-0.03184611685087305,0.022188648887810015
1150,-0.0009654819796970972,0.001035343514211011,1.0080700580827797,0.05362348301019862,-0.03528804948076028,0.03545852462782505
1160,-0.02362573952381585,-0.0020032081297160567,1.0030192131264608,0.041854285087585055,-0.032323613372341485,0.035665617589555776
1170,-0.013057076054597895,0.008299766002264185,0.9991365463272636,0.04510252454908359,-0.03091658538510724,0.050053399065352
1180,0.01794193306027753,0.0009474857121861302,0.993215237927925,0.059909926881608594,-0.007438826203144525,0.028664750916773896
1190,-0.0042278751424737,0.0051527132825205275,1.000614515360715,0.07274527229205224,-0.023753645469310216,0.035529225017419334
1200,0.00041076526468432215,0.013908793657152292,0.9956162239235109,0.05299490879496952,-0.0318501485376549,0.06058549978180397
1210,-0.017142358970166548,0.0043433043626111174,0.9822012415339001,0.03960510809864168,-0.03690986368652676,0.04688955571834783
1220,-0.006751816949292785,0.009939142146846186,1.0053158921457443,0.03226552607210775,-0.04750479655461058,0.05534924982884836
1230,0.01557376641438821,-0.007971471853428917,1.0082872670140923,0.06235247954981441,-0.018631796968227754,0.04586819663440422
1240,-0.008455793760103882,-0.0014726228929417189,1.0051732876065695,0.05115678441622021,-0.040431801032527664,0.05118096632731775
1250,0.03814087808802076,0.007981349710248793,1.0069676150225226,0.048794670302508864,-0.030897612590283417,0.01644790600876444
1260,0.0020502204296620986,-0.01885395893797063,0.9896550185560914,0.03802062317566618,-0.02751508938205724,0.044812945223007154
1270,-0.003896490947084669,0.011639602019588285,0.9981461515454999,0.041241982840488044,-0.0403242122419056,0.035526975384693515
1280,0.00800708135717742,0.007099807417827336,0.9824597968624926,0.043484934302238216,-0.040396069814375754,0.04508574890840295
1290,-0.005618804533845464,0.00893280861628692,1.0003123668563796,0.052195461550287196,-0.043139305679417726,0.045716493262965445
1300,0.0019167468341814435,0.010384941626749002,0.9892956669866302,0.073162478232883,-0.022158882036581076,0.04163534869951053
1310,0.0015288061218208576,-0.012781355064859641,0.9934516511509576,0.05852234842626078,-0.0265819080523617,0.03485584365066127
1320,-0.012945676848020105,-0.0024255976139788402,1.0042136380451305,0.03599156575760603,-0.0264304263441719,0.03962488294513936
1330,-0.004873379514716914,-0.027262907672537154,1.0035032159024535,0.047518684188240366,-0.036594712760809694,0.013320013160533318
1340,-0.012798473921139265,0.0035910963530946033,1.006896361803132,0.04947299063318716,-0.011333256051462712,0.03418367142263376
1350,0.0013694657874160313,-0.0021306851134922284,1.0029366433353237,0.04845852624388142,-0.024347752736491056,0.05254488241223094
1360,0.005125344105650207,0.0008059980836106332,0.9909529708143442,0.04834398761110719,-0.02965562411964943,0.027694272644279757
1370,0.010848202127474922,0.003947516710756036,0.986335871265698,0.048622579259133596,-0.037772467873725894,0.027225042975447415
1380,-0.009964139269733833,-0.0025727216808245725,0.9848621303392436,0.02846640553726532,-0.030233558376651114,0.053205726292484684
1390,0.017908723065537757,-0.00845315746081668,1.0047473155506625,0.03018701270554991,-0.024987778038207897,0.05642985561599259
1400,0.004863554345576241,-0.009620926120581623,0.9810611466391045,0.04584561964804814,-0.029505309710448898,0.05256006176305135
1410,0.0027366062531776147,0.022440895852281015,0.9884659071631585,0.06202275590436585,-0.012828304539146212,0.02091579227789749
1420,-0.006163185861268394,0.00283923585306182,0.984239016997508,0.05908535371295276,-0.028719196031653117,0.04379757206057669
1430,0.008627637229988452,-0.0052164088699323125,0.9835368835977829,0.04233168991440691,-0.0332453981381384,0.028241934939764755
1440,0.00043084090160891604,-0.0023502877500899133,0.9898615343820517,0.060921591873619965,-0.020478079271921537,0.04000036871531231
1450,0.011998108943214323,0.015915713627237035,1.0127199996725431,0.04291974953339897,-0.034025513453071865,0.044963518100880354
1460,0.002953957937893049,0.017668145556500522,0.9960209429528962,0.03070564563999071,-0.004601322476172745,0.041747496539671566
1470,-0.002894897022116884,0.0083076871702434,1.0127448355178905,0.0509476789702334,-0.028389034660032255,0.05204257569946111
1480,0.013429504929899659,0.010169479221690965,1.0120285054962928,0.03737730018473977,-0.0467814480627075,0.047923819559597694
1490,0.010311275884707469,-0.0001413044864211794,1.012375830910866,0.04560719843146588,-0.0176562632785367,0.03669683122540549
1500,-0.0012653535327459009,-0.005437030562932517,1.0123817115802707,0.060562436153399096,-0.025622513567240858,0.031005486263183907
1510,0.006138004216831538,0.00791553404798844,0.9879323822887639,0.05218396371164198,-0.03451432113723049,0.030566379000966176
1520,-0.002292254875115129,0.011184559355145205,0.99796738922555,0.04056517563230856,-0.028355167716942162,0.028922315547701596
1530,0.01790250522221079,0.008185760045011967,0.9955076171618357,0.05076875034557582,-0.031034054263740816,0.04664065980446998
1540,-0.00995606932531225,-0.003062380705986456,0.9953504351898557,0.05058197837548402,-0.010278238643829759,0.03926645673335343
1550,-0.0028811842624863393,0.001198527029819078,1.0198720140015107,0.049263591969564105,-0.027388591863503807,0.034421025892004894
1560,0.014242475947460554,-0.00018810593351294152,1.0040401538072004,0.05366618252960708,-0.028909998631212314,0.0549448459809788
1570,0.012206561484130766,0.0043695921250687525,1.014237431419702,0.040897042023597244,-0.04421459168668857,0.027771590186908106
1580,0.013071804558324834,-0.012547317132507943,1.012440797852164,0.06685790971764997,-0.03610630133329437,0.01811479565855083
1590,0.005696191090193572,0.00010141803444421233,0.9966207104045287,0.03763203027039974,-0.03891716265033381,0.050749426031245624
1600,0.00542402523394991,0.005305234956981152,1.0021405846337479,0.04625486424616133,-0.023316777133752485,0.04444901951143423
1610,-0.010196345046816095,0.005256509662412539,1.0062918446564806,0.06268341574421633,-0.02829372758347642,0.03385567326855929
1620,0.006587546143393284,0.019321897081110453,0.9857999886536224,0.05898179642826446,-0.030799190225545985,0.050802108004621815
1630,-0.006141574698305029,0.023242839010862795,0.9929109258829024,0.035012103459304444,-0.033464223880936075,0.046892618790636845
1640,0.004676032036252314,-0.010731462567411285,1.001196215327359,0.055285890261111394,-0.026013291994902963,0.025135576687991403
1650,0.0006238478129067743,-0.009454632010047837,0.9879257636596851,0.052368363035736894,-0.014465543312604702,0.03161029244550827
1660,0.0002497411541399935,-0.005169455517482882,1.0223665787078464,0.02478952231556207,-0.02762059286676142,0.04003803425979722
1670,-0.01289000155831232,0.0014594021835358782,1.005732985825872,0.048093569406275814,-0.03095951488387566,0.052438417661581846
1680,0.018474876848096233,-0.008680244996961533,1.0039396603694863,0.06604652595698574,-0.025545953322448377,0.04184964998984381
1690,-0.004734728535209682,0.00405199817858691,1.0028144893407782,0.05240075833245885,-0.02220597987903045,0.030708946870006776
1700,-0.0006753825674582286,0.01311737427879251,1.0087483567640136,0.04393776346596933,-0.019684812662817706,0.035858467365108684
1710,-0.017487437747775718,-0.01575600005303347,0.9925013281681065,0.045101154252743546,-0.03825461610968783,0.044516080974892555
1720,0.013905050058542819,0.0034252555285997,0.9997213650149543,0.06335018322420904,-0.022359657123416726,0.046600461075114515
1730,-0.006488936092384044,-0.0018096218970900168,0.9891895189334527,0.061759871857064566,-0.04196831969059769,0.03722896006712433
1740,-0.0029393611266397813,-0.009608941504334821,0.999273232508141,0.03778509334215526,-0.02700597343436792,0.04448491715682344
1750,0.006534267646948607,0.0008979377604872191,0.9956467305576966,0.03977939832535091,-0.03562630184803271,0.04637496516181293
1760,0.015529051156908082,0.008528938155950367,1.0045956115278714,0.06463298543941151,-0.012714851181996216,0.03026559539575907
1770,0.00287338229483462,0.0047996347370899625,0.9840643886633106,0.04170425688566259,-0.03659398396072675,0.046876783348694634
1780,0.013971462381082838,0.008991891528439256,1.0129848449712695,0.055152581576584175,-0.02828879726380595,0.0710086905274959
1790,-0.01965199090922938,0.001577613701181188,0.9979209039308752,0.06397550625236012,-0.02674086664003828,0.0320598378700718
1800,-0.01740315946994196,-0.0038218346589282623,0.9822010109813477,0.06824368943645692,-0.024050378232940442,0.041389293176318925
1810,-0.0013473040508774387,-0.006097525848719772,0.9866615568136553,0.0496702403225611,-0.037120297788752005,0.0554149588299158
1820,0.007845283386855015,-0.010927282501075292,0.9973044483026354,0.04713204622411228,-0.027374067914881044,0.033635934080699856
1830,-0.005542611649565631,0.011095090286418452,1.0068041995180863,0.052188239873165176,-0.038568265050575444,0.04235473962093237
1840,0.02436568631162172,-0.018174077210820518,1.0053948491339795,0.042337293869312786,-0.031217772593626823,0.020303959568880103
1850,-0.004589378410258452,-0.0026235604621496988,1.0018251111742817,0.05500802361951405,-0.009159070206519807,0.021738658600417227
1860,-0.018526089074645345,-0.010633635019040678,0.9845350272388179,0.055850139563070125,-0.03799223931632091,0.033683279315975756
1870,-0.0020533997834895753,0.005204653191542273,1.003695131994372,0.04922244772191561,-0.059645926698812676,0.04681472586552425
1880,-0.012334256940034653,-0.008027603324465995,0.9920721509564278,0.04502829110406905,-0.023274762106186647,0.03569567799581607
1890,-0.0030480128730213433,0.003690527069459783,0.9942228023108247,0.03982393619483077,-0.03659652004983122,0.058907259604787
1900,-0.007652089524512593,0.0065107169482684964,1.0186108341423388,0.06680220116407176,-0.039710334415830995,0.04947432751307929
1910,0.008730016393039788,-0.010505214391141687,0.991214838856619,0.06265365612438364,-0.04473913353115582,0.03507573231377403
1920,0.0056898612248535325,-0.008385425842808788,1.0043592996154196,0.051568703381656124,-0.024068215615968697,0.02340887477666304
1930,0.004954268891722719,-0.004565284271132244,0.9992584459180762,0.03992755066563121,-0.034357367821346615,0.039371128575011426
1940,-0.004049625199804427,-0.008287638915560844,1.0141110506641473,0.057023937627609614,-0.019236902428573677,0.042242984730084754
1950,-0.003048650947224054,-0.0031908491741891,1.0080213025201767,0.04852900772438777,-0.004112124870057757,0.047608321530754005
1960,0.004468386586995671,0.01865427164265011,1.004548521868247,0.05808672470801626,-0.040184620353485974,0.033849488445259986
1970,0.00024536291793539154,0.01473961739215842,0.9967837629353618,0.048913774408541076,-0.04207205612718936,0.043492669156580795
1980,0.0019572189685593392,-0.0005964009860301775,0.9923956064939153,0.05731684587486528,-0.03158683207182965,0.053055270517218235
1990,-0.011445725794289222,-0.0002422929779306899,0.9916490047426283,0.06395767940519781,-0.03776269453713444,0.034605952518704526
2000,0.008803274489732364,0.011145866448080495,1.0011076691771637,0.0394632364912431,-0.030411595573060356,0.052749475306012955
2010,0.01339971381621097,-0.0018784647652367451,1.001565916395349,0.05754473059346712,-0.020787972444232895,0.0415527765643243
2020,-0.001054137077031817,-0.0026853530265579764,1.0184678640492189,0.04662158939162589,-0.013987645822514914,0.048061367691369206
2030,0.02138415978476001,0.001991239688578451,0.9971786004305467,0.040507328468545274,-0.022713509489752523,0.03405599271907349
2040,0.011558996011386758,0.011182687347045793,0.9707758050375971,0.05110243417284395,-0.04037211197942447,0.028070363579121883
2050,0.004894551645139801,0.0019276249733289482,0.9907593951559378,0.052521683595759254,-0.039791647444958334,0.023186261853667924
2060,-0.00269445005244023,0.008795862048562836,1.0066685261153274,0.03606366376464203,-0.056947551205458496,0.040087934081791725
2070,0.0019947224100898974,0.003666564471925875,1.0168862247391077,0.06384628888593863,-0.02301060727441878,0.035988557104667876
2080,0.012825360515442101,-0.005084659131119415,1.0044440285155964,0.06256313935893207,-0.03731090593923617,0.04993172167163911
2090,0.00785989227415304,-0.004964851046258302,1.00047002022899,0.045473551336424056,-0.021185910389230636,0.04566576805668788
2100,-0.0042982151838787275,-0.0072203661319720155,0.9714332192555454,0.04537750808084573,-0.025213208506950982,0.0515723832932908
2110,-0.004534264612828939,-0.0026562943960121927,1.0155515797340746,0.05600783553544752,-0.03338362551420891,0.048665493832351484
2120,-0.013335970277804901,0.0073718698853779225,0.9952702698770217,0.05394422817453938,-0.030399980010990493,0.03666881521370911
2130,-0.004332419734106532,0.010452835105458299,0.9981697889271275,0.036221668769788565,-0.03658084680204568,0.04044954236881152
2140,0.0041764755763586715,-0.0017416556098778368,1.0023433233457146,0.06079230638443248,-0.03932409782579137,0.02484276600618991
2150,-0.005393439054861823,-0.015847738505915948,0.9919464348718879,0.04641212042385867,-0.029663052829773693,0.025263495757242876
2160,0.010971928848773994,-0.005689941102304382,1.0148176401359184,0.03015793741750275,-0.02833444019181791,0.05554463797818723
2170,-0.00011868041332837785,-0.010901039395442012,0.9965953819709884,0.04002310184335184,-0.0323903826368402,0.04314879879648134
2180,-0.007790618059074554,0.0019810826683497504,0.9960721906759837,0.04235577030606949,-0.041545584966613515,0.026423355772189155
2190,-0.0011800255267480958,-0.0028566908716953178,0.9883614623980782,0.030038370200133155,-0.0392922926771941,0.026561431682997603
2200,-0.0053595441043559275,-0.0021796160124315225,0.9811726389445938,0.055885027275505775,-0.029853338994127177,0.0443388898692696
2210,-0.00838372693701856,0.0022739425661675913,0.9848400394311503,0.044402862045255106,-0.047912922638142216,0.052313687910522405
2220,-0.009939335845278417,-0.012903483565012907,0.9857184614858389,0.05249607301642508,-0.01693166593887105,0.036382658076061905
2230,0.003060346637735859,0.011992184149682112,0.9960647544560559,0.05643169334562969,-0.05382910303939177,0.018448270469489773
2240,-0.008514285473697517,0.014654649439534519,1.0097438842692892,0.05643069014810954,-0.022152622696973302,0.05504259913217493
2250,-0.001301383188028101,-0.012665191982274907,1.0083467463967206,0.054290969590542644,-0.028227626078784793,0.036599809281032424
2260,0.002800133721642918,0.0017661116594500782,0.9893817823291051,0.07451758223204023,-0.028279883829845,0.039840234279142565
2270,0.019355654912679456,0.019047979448015853,0.9752564739713346,0.06910052626538465,-0.026675763905400513,0.03756065437129229
2280,0.013983872997317306,-0.00765973089103682,1.0005776869964433,0.062063450239756256,-0.014987550917992924,0.06161448492370654
2290,-0.007993944646596585,0.011206436130821335,1.00843956647154,0.06575821457883037,-0.02679707775563247,0.061238248481621294
2300,-0.002003044331786554,0.0017438378391579582,0.9955100627563856,0.04690045695325324,-0.03894754496983248,0.03691599780665621
2310,0.006484853354773689,0.0075538052107344674,1.0001108289324376,0.0570771010624321,-0.058726300190905266,0.03879446288274514
2320,-0.004860458221568073,-0.011392735218159788,1.009134022301149,0.05503520549141208,-0.031054020795843417,0.04074483124890921
2330,-0.005804310358020492,0.01483547647170772,1.0017354357514305,0.0526232608781555,-0.03036197268621523,0.041506744380451197
2340,-0.0014588439821216074,-0.003355602023551621,0.9991819439657454,0.04279813984499852,-0.041531907646623775,0.03834698066347739
2350,-0.009132502150336598,-0.005669967054378972,1.0050831939115012,0.038290490234720996,-0.04448207258984953,0.03336322304874353
2360,-0.011394695354951667,-0.006079975146502749,0.9877771102716392,0.05104864378383737,-0.02713070982879247,0.02700317811211228
